responseTime,prolificID,userID,questionNum,response,loadTime,questionID,selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,error,absError,correct
6.366,6413bee5234ad46e9fc4ba75,9.0,18,47,2025-04-21 22:04:17.917,786.0,47,far-from-aligned,near-anchor,3,7,2,50,43,pie,9,E,9,13,6,10,47,5,10,0,4,2,3,5,1,6,0.0,0.0,True
10.889,6413bee5234ad46e9fc4ba75,9.0,19,39,2025-04-21 22:04:24.455,787.0,36,far-from-aligned,far-anchor,11,6,1,100,58,pie,9,E,4,11,6,17,36,21,5,1,3,6,0,5,2,4,3.0,3.0,False
4.373,6413bee5234ad46e9fc4ba75,9.0,20,52,2025-04-21 22:04:35.513,788.0,54,far-from-aligned,far-anchor,4,9,1,0,9,pie,9,C,12,9,54,4,6,8,7,6,0,1,3,5,4,2,-2.0,2.0,False
7.903,6413bee5234ad46e9fc4ba75,9.0,21,42,2025-04-21 22:04:39.952,789.0,42,aligned,far-anchor,8,0,2,100,58,line,9,E,2,16,12,9,42,4,15,0,5,1,4,6,3,2,0.0,0.0,True
5.269,6413bee5234ad46e9fc4ba75,9.0,22,48,2025-04-21 22:04:47.914,790.0,48,aligned,near-anchor,2,0,2,100,52,line,9,C,2,8,48,12,9,5,16,2,1,6,0,5,3,4,0.0,0.0,True
9.918,6413bee5234ad46e9fc4ba75,9.0,23,41,2025-04-21 22:04:53.246,791.0,39,far-from-aligned,far-anchor,11,5,1,100,56,line,9,D,5,13,18,39,5,15,5,6,3,4,5,0,2,1,2.0,2.0,False
7.775,6413bee5234ad46e9fc4ba75,9.0,24,43,2025-04-21 22:05:03.228,792.0,44,far-from-aligned,far-anchor,6,5,1,50,11,pie,9,B,12,44,6,19,4,4,11,6,1,2,4,3,5,0,-1.0,1.0,False
5.902,6413bee5234ad46e9fc4ba75,9.0,25,51,2025-04-21 22:05:13.165,793.0,50,far-from-aligned,anchor,0,10,0,25 and 75,15,line,9,D,16,8,4,50,12,7,3,4,6,5,2,0,3,1,1.0,1.0,False
9.666,6413bee5234ad46e9fc4ba75,9.0,26,39,2025-04-21 22:05:19.131,794.0,38,far-from-aligned,far-anchor,12,6,2,0 and 50,6,line,9,F,6,18,6,4,16,38,12,3,6,0,2,4,1,5,1.0,1.0,False
5.692,6413bee5234ad46e9fc4ba75,9.0,27,46,2025-04-21 22:05:28.855,795.0,46,far-from-aligned,near-anchor,4,5,1,50,45,pie,9,G,7,21,5,4,9,8,46,0,1,3,4,6,2,5,0.0,0.0,True
3.386,6413bee5234ad46e9fc4ba75,9.0,28,24,2025-04-21 22:05:34.611,796.0,24,aligned,near-anchor,1,0,1,50,50,pie,9,G,11,9,20,10,19,7,24,0,1,3,2,6,5,4,0.0,0.0,True
7.739,6413bee5234ad46e9fc4ba75,9.0,29,37,2025-04-21 22:05:38.059,797.0,37,aligned,far-anchor,12,0,2,75,38,line,9,B,13,37,15,12,11,5,7,6,4,0,5,2,3,1,0.0,0.0,True
5.175,6413bee5234ad46e9fc4ba75,9.0,30,28,2025-04-21 22:05:45.968,798.0,27,near-aligned,near-anchor,2,3,2,50,53,pie,9,C,5,15,27,24,16,5,8,5,6,4,2,1,3,0,1.0,1.0,False
5.341,6413bee5234ad46e9fc4ba75,9.0,31,27,2025-04-21 22:05:51.202,799.0,26,far-from-aligned,near-anchor,1,7,1,50,17,line,9,B,15,26,18,7,10,7,17,4,1,3,6,5,2,0,1.0,1.0,False
3.31,6413bee5234ad46e9fc4ba75,9.0,32,25,2025-04-21 22:05:56.614,800.0,25,aligned,anchor,0,0,0,0 and 25,0,line,9,C,14,5,25,26,5,22,3,5,2,0,3,4,1,6,0.0,0.0,True
5.662,6413bee5234ad46e9fc4ba75,9.0,33,40,2025-04-21 22:05:59.991,801.0,44,far-from-aligned,far-anchor,6,8,1,50,14,pie,9,E,2,5,9,31,44,4,5,3,6,0,5,2,4,1,-4.0,4.0,False
6.208,6413bee5234ad46e9fc4ba75,9.0,34,18,2025-04-21 22:06:05.844,802.0,17,near-aligned,far-anchor,8,4,2,50 and 75,54,line,9,D,12,18,16,17,14,8,15,2,1,3,4,6,0,5,1.0,1.0,False
5.357,6413bee5234ad46e9fc4ba75,9.0,35,37,2025-04-21 22:06:12.110,803.0,41,far-from-aligned,far-anchor,9,8,1,25 and 50,17,pie,9,D,10,11,6,41,6,11,15,5,1,0,2,3,4,6,-4.0,4.0,False
4.542,6413bee5234ad46e9fc4ba75,9.0,36,47,2025-04-21 22:06:17.524,804.0,47,aligned,near-anchor,3,0,2,50,3,line,9,B,14,47,11,3,7,6,12,2,1,5,0,4,3,6,0.0,0.0,True
6.933,6413bee5234ad46e9fc4ba75,9.0,37,17,2025-04-21 22:06:24.128,805.0,15,near-aligned,far-anchor,10,2,0,0,2,pie,9,E,14,15,11,9,15,2,34,6,3,5,2,1,0,4,2.0,2.0,False
11.277,6413bee5234ad46e9fc4ba75,9.0,38,12,2025-04-21 22:06:31.122,806.0,15,near-aligned,far-anchor,10,4,0,75,71,line,9,E,8,14,5,28,15,17,13,2,6,1,3,5,4,0,-3.0,3.0,False
3.084,6413bee5234ad46e9fc4ba75,9.0,39,12,2025-04-21 22:06:42.468,807.0,16,far-from-aligned,far-anchor,9,7,1,50,43,line,9,F,9,18,8,9,23,16,17,6,0,1,5,4,3,2,-4.0,4.0,False
4.104,6413bee5234ad46e9fc4ba75,9.0,40,24,2025-04-21 22:06:45.752,808.0,24,aligned,near-anchor,1,0,1,50,26,pie,9,G,14,9,16,12,13,12,24,0,4,5,1,3,6,2,0.0,0.0,True
4.472,6413bee5234ad46e9fc4ba75,9.0,41,55,2025-04-21 22:06:49.918,809.0,53,far-from-aligned,far-anchor,3,7,2,75,15,pie,9,A,53,10,6,9,6,9,7,2,5,0,4,3,1,6,2.0,2.0,False
6.58,6413bee5234ad46e9fc4ba75,9.0,42,9,2025-04-21 22:06:54.563,810.0,18,near-aligned,far-anchor,7,2,2,25,5,pie,9,B,12,18,5,20,28,12,5,6,1,3,5,2,4,0,-9.0,9.0,False
8.286,6413bee5234ad46e9fc4ba75,9.0,43,37,2025-04-21 22:07:01.210,811.0,38,near-aligned,far-anchor,12,1,2,75,36,pie,9,B,2,38,15,11,9,12,13,6,3,5,1,4,2,0,-1.0,1.0,False
6.101,6413bee5234ad46e9fc4ba75,9.0,44,22,2025-04-21 22:07:09.559,812.0,21,far-from-aligned,near-anchor,4,6,1,75,69,line,9,C,18,11,21,4,23,10,13,4,3,5,0,2,6,1,1.0,1.0,False
6.423,6413bee5234ad46e9fc4ba75,9.0,45,28,2025-04-21 22:07:15.730,813.0,27,near-aligned,near-anchor,2,3,2,25,28,line,9,D,5,8,20,27,1,19,20,4,1,0,2,3,6,5,1.0,1.0,False
3.5,6413bee5234ad46e9fc4ba75,9.0,46,20,2025-04-21 22:07:22.215,814.0,21,aligned,near-anchor,4,0,1,100,79,line,9,D,25,6,9,21,3,18,18,5,1,2,6,3,0,4,-1.0,1.0,False
4.063,6413bee5234ad46e9fc4ba75,9.0,47,29,2025-04-21 22:07:25.775,815.0,29,near-aligned,near-anchor,4,4,1,100,67,pie,9,B,27,29,6,16,10,4,8,1,5,3,2,4,6,0,0.0,0.0,True
3.698,6413bee5234ad46e9fc4ba75,9.0,48,50,2025-04-21 22:07:29.901,816.0,50,near-aligned,anchor,0,4,0,50 and 100,46,line,9,B,4,50,9,17,3,9,8,6,5,0,3,2,4,1,0.0,0.0,True
5.478,6413bee5234ad46e9fc4ba75,9.0,49,42,2025-04-21 22:07:48.757,817.0,43,far-from-aligned,far-anchor,7,7,2,75,39,pie,9,F,15,10,7,9,5,43,11,2,1,6,0,3,4,5,-1.0,1.0,False
5.115,6413bee5234ad46e9fc4ba75,9.0,50,41,2025-04-21 22:07:54.304,818.0,43,aligned,far-anchor,7,0,2,25,25,pie,9,A,43,15,3,7,10,3,19,3,6,0,5,4,1,2,-2.0,2.0,False
5.958,6413bee5234ad46e9fc4ba75,9.0,51,20,2025-04-21 22:07:59.479,819.0,18,far-from-aligned,far-anchor,7,5,2,25,20,line,9,B,23,18,16,2,9,20,12,2,1,5,6,3,0,4,2.0,2.0,False
8.392,6413bee5234ad46e9fc4ba75,9.0,52,20,2025-04-21 22:08:05.499,820.0,21,far-from-aligned,near-anchor,4,9,1,25,13,pie,9,B,13,21,13,21,7,23,2,3,1,0,2,5,4,6,-1.0,1.0,False
6.732,6413bee5234ad46e9fc4ba75,9.0,53,24,2025-04-21 22:08:14.027,821.0,24,near-aligned,near-anchor,1,2,1,25,3,line,9,F,8,20,20,8,3,24,17,2,3,5,6,0,1,4,0.0,0.0,True
5.748,6413bee5234ad46e9fc4ba75,9.0,54,24,2025-04-21 22:08:20.817,822.0,24,aligned,near-anchor,1,0,1,0,0,pie,9,D,5,23,14,24,13,16,5,6,2,4,0,3,1,5,0.0,0.0,True
3.408,6413bee5234ad46e9fc4ba75,9.0,55,23,2025-04-21 22:08:26.631,823.0,23,aligned,near-anchor,2,0,2,50,27,line,9,E,12,8,14,20,23,7,16,4,6,5,0,2,1,3,0.0,0.0,True
4.209,6413bee5234ad46e9fc4ba75,9.0,56,19,2025-04-21 22:08:30.097,824.0,17,far-from-aligned,far-anchor,8,5,2,25,13,pie,9,F,12,16,8,13,30,17,4,4,2,5,0,3,1,6,2.0,2.0,False
3.878,6413bee5234ad46e9fc4ba75,9.0,57,27,2025-04-21 22:08:34.380,825.0,27,aligned,near-anchor,2,0,2,100,73,pie,9,G,6,3,20,17,15,12,27,2,3,5,4,1,0,6,0.0,0.0,True
5.464,6413bee5234ad46e9fc4ba75,9.0,58,27,2025-04-21 22:08:38.323,826.0,28,far-from-aligned,near-anchor,3,11,2,25 and 75,36,line,9,E,5,22,14,6,28,16,9,4,6,2,1,3,0,5,-1.0,1.0,False
4.854,6413bee5234ad46e9fc4ba75,9.0,59,53,2025-04-21 22:08:43.933,827.0,52,near-aligned,far-anchor,2,3,2,75,20,pie,9,B,5,52,4,2,6,14,17,6,2,4,3,0,1,5,1.0,1.0,False
7.178,6413bee5234ad46e9fc4ba75,9.0,60,39,2025-04-21 22:08:48.851,828.0,39,aligned,far-anchor,11,0,1,100,61,pie,9,C,9,9,39,13,4,23,3,1,4,6,0,5,3,2,0.0,0.0,True
5.26,6413bee5234ad46e9fc4ba75,9.0,61,48,2025-04-21 22:08:58.008,829.0,49,aligned,near-anchor,1,0,1,25,25,pie,9,G,11,3,8,4,11,14,49,4,0,2,6,5,1,3,-1.0,1.0,False
10.883,6413bee5234ad46e9fc4ba75,9.0,62,18,2025-04-21 22:09:03.330,830.0,16,near-aligned,far-anchor,9,3,1,25,22,line,9,E,19,31,10,16,16,2,6,3,6,5,1,2,4,0,2.0,2.0,False
5.427,6413bee5234ad46e9fc4ba75,9.0,63,36,2025-04-21 22:09:14.309,831.0,33,near-aligned,far-anchor,8,3,2,100,64,pie,9,F,5,27,3,9,20,33,3,2,3,6,4,1,5,0,3.0,3.0,False
9.677,6413bee5234ad46e9fc4ba75,9.0,64,35,2025-04-21 22:09:19.804,832.0,34,far-from-aligned,far-anchor,9,6,1,100,60,line,9,C,7,15,34,20,11,7,6,4,1,5,0,3,2,6,1.0,1.0,False
6.198,6413bee5234ad46e9fc4ba75,9.0,65,18,2025-04-21 22:09:29.542,833.0,17,near-aligned,far-anchor,8,3,2,50,30,pie,9,E,18,30,3,12,17,18,2,6,3,5,1,2,0,4,1.0,1.0,False
2.76,6413bee5234ad46e9fc4ba75,9.0,66,50,2025-04-21 22:09:35.803,834.0,50,aligned,anchor,0,0,0,25 and 75,25,pie,9,A,50,10,9,11,3,6,11,3,5,4,1,0,6,2,0.0,0.0,True
3.164,6413bee5234ad46e9fc4ba75,9.0,67,25,2025-04-21 22:09:38.624,835.0,25,aligned,anchor,0,0,0,50 and 75,50,pie,9,F,11,19,6,35,2,25,2,2,5,6,1,0,4,3,0.0,0.0,True
4.211,6413bee5234ad46e9fc4ba75,9.0,68,50,2025-04-21 22:09:41.849,836.0,50,near-aligned,anchor,0,4,0,0 and 50,4,pie,9,B,21,50,6,4,4,5,10,4,1,5,0,2,3,6,0.0,0.0,True
4.266,6413bee5234ad46e9fc4ba75,9.0,69,29,2025-04-21 22:09:46.201,837.0,29,near-aligned,near-anchor,4,3,1,0,3,line,9,F,14,7,28,3,3,29,16,6,5,2,4,0,1,3,0.0,0.0,True
3.434,6413bee5234ad46e9fc4ba75,9.0,70,50,2025-04-21 22:09:50.534,838.0,50,far-from-aligned,anchor,0,5,0,50 and 100,45,line,9,F,9,5,9,10,10,50,7,3,6,2,0,1,5,4,0.0,0.0,True
4.619,6413bee5234ad46e9fc4ba75,9.0,71,19,2025-04-21 22:09:54.031,839.0,19,near-aligned,far-anchor,6,3,1,75 and 100,78,pie,9,G,13,7,13,3,15,30,19,4,1,2,6,0,3,5,0.0,0.0,True
4.243,6413bee5234ad46e9fc4ba75,9.0,72,19,2025-04-21 22:09:58.720,840.0,19,far-from-aligned,far-anchor,6,5,1,75,61,pie,9,G,10,10,22,4,20,15,19,4,3,0,2,6,1,5,0.0,0.0,True
5.263,6413bee5234ad46e9fc4ba75,9.0,73,32,2025-04-21 22:10:04.811,841.0,34,near-aligned,far-anchor,9,4,1,50,12,line,9,D,10,9,1,34,4,30,12,3,6,2,1,5,4,0,-2.0,2.0,False
3.067,6413bee5234ad46e9fc4ba75,9.0,74,25,2025-04-21 22:10:10.134,842.0,26,far-from-aligned,near-anchor,1,10,1,50,14,pie,9,A,26,2,14,8,12,17,21,1,6,0,4,5,3,2,-1.0,1.0,False
4.697,6413bee5234ad46e9fc4ba75,9.0,75,35,2025-04-21 22:10:13.255,843.0,36,aligned,far-anchor,11,0,1,25,25,line,9,E,6,17,10,15,36,5,11,3,4,0,1,2,6,5,-1.0,1.0,False
6.103,6413bee5234ad46e9fc4ba75,9.0,76,27,2025-04-21 22:10:18.016,844.0,29,far-from-aligned,near-anchor,4,9,1,75,37,line,9,D,23,4,4,29,3,30,7,6,2,5,3,0,1,4,-2.0,2.0,False
6.125,6413bee5234ad46e9fc4ba75,9.0,77,35,2025-04-21 22:10:24.277,845.0,34,aligned,far-anchor,9,0,1,25,25,line,9,C,8,7,34,15,2,17,17,1,5,2,4,3,6,0,1.0,1.0,False
4.27,6413bee5234ad46e9fc4ba75,9.0,78,42,2025-04-21 22:10:30.459,846.0,44,aligned,far-anchor,6,0,1,50,6,pie,9,G,7,6,4,13,16,10,44,3,0,2,4,6,5,1,-2.0,2.0,False
6.983,6413bee5234ad46e9fc4ba75,9.0,79,46,2025-04-21 22:10:34.784,847.0,44,near-aligned,far-anchor,6,3,1,25 and 75,28,line,9,A,44,2,19,7,12,2,14,3,5,6,4,0,2,1,2.0,2.0,False
4.372,6413bee5234ad46e9fc4ba75,9.0,80,52,2025-04-21 22:10:41.823,848.0,53,near-aligned,far-anchor,3,3,2,0,3,line,9,C,3,16,53,9,7,3,9,3,4,1,5,6,0,2,-1.0,1.0,False
4.408,6413bee5234ad46e9fc4ba75,9.0,81,19,2025-04-21 22:10:46.251,849.0,21,far-from-aligned,near-anchor,4,6,1,75,60,line,9,E,6,19,7,15,21,20,12,0,6,1,3,5,2,4,-2.0,2.0,False
4.699,6413bee5234ad46e9fc4ba75,9.0,82,18,2025-04-21 22:10:50.716,850.0,21,near-aligned,near-anchor,4,3,1,50,47,line,9,F,13,11,19,10,8,21,18,5,1,6,3,2,4,0,-3.0,3.0,False
3.474,6413bee5234ad46e9fc4ba75,9.0,83,21,2025-04-21 22:10:55.488,851.0,20,near-aligned,far-anchor,5,1,0,75,54,line,9,A,20,6,7,11,7,20,29,4,5,1,0,3,6,2,1.0,1.0,False
4.263,6413bee5234ad46e9fc4ba75,9.0,84,29,2025-04-21 22:10:59.020,852.0,30,near-aligned,far-anchor,5,2,0,100,68,line,9,A,30,6,2,35,8,14,5,5,0,6,2,4,1,3,-1.0,1.0,False
3.583,6413bee5234ad46e9fc4ba75,9.0,85,18,2025-04-21 22:11:05.112,853.0,18,near-aligned,far-anchor,7,2,2,0,2,line,9,A,18,34,21,7,8,10,2,1,5,2,4,3,6,0,0.0,0.0,True
6.75,6413bee5234ad46e9fc4ba75,9.0,86,36,2025-04-21 22:11:08.758,854.0,44,far-from-aligned,far-anchor,6,8,1,50,14,line,9,C,22,7,44,10,10,4,3,6,5,2,3,0,1,4,-8.0,8.0,False
4.612,6413bee5234ad46e9fc4ba75,9.0,87,20,2025-04-21 22:11:15.679,855.0,20,aligned,far-anchor,5,0,0,100,80,line,9,B,4,20,24,15,17,16,4,2,6,4,0,1,5,3,0.0,0.0,True
5.04,6413bee5234ad46e9fc4ba75,9.0,88,41,2025-04-21 22:11:20.347,856.0,40,far-from-aligned,far-anchor,10,5,0,50 and 100,55,line,9,C,6,8,40,5,11,17,13,4,1,5,6,2,3,0,1.0,1.0,False
3.557,6413bee5234ad46e9fc4ba75,9.0,89,50,2025-04-21 22:11:25.515,857.0,49,near-aligned,near-anchor,1,3,1,50,4,pie,9,G,6,15,3,13,4,10,49,3,5,2,4,0,6,1,1.0,1.0,False
2.941,6413bee5234ad46e9fc4ba75,9.0,90,49,2025-04-21 22:11:29.136,858.0,50,near-aligned,anchor,0,1,0,0 and 50,1,pie,9,F,13,1,5,2,19,50,10,6,0,2,4,5,1,3,-1.0,1.0,False
7.897,6413bee5234ad46e9fc4ba75,9.0,91,23,2025-04-21 22:11:32.138,859.0,21,far-from-aligned,near-anchor,4,5,1,75,70,line,9,B,13,21,9,12,14,16,15,1,5,6,3,0,4,2,2.0,2.0,False
2.933,6413bee5234ad46e9fc4ba75,9.0,92,23,2025-04-21 22:11:40.093,860.0,20,aligned,far-anchor,5,0,0,75,75,pie,9,D,5,19,17,20,13,21,5,6,0,4,5,3,2,1,3.0,3.0,False
5.296,6413bee5234ad46e9fc4ba75,9.0,93,31,2025-04-21 22:11:43.087,861.0,31,near-aligned,far-anchor,6,3,1,0,3,pie,9,C,3,15,31,29,5,3,14,4,6,1,2,5,0,3,0.0,0.0,True
3.225,6413bee5234ad46e9fc4ba75,9.0,94,52,2025-04-21 22:11:48.443,862.0,52,aligned,far-anchor,2,0,2,100,48,line,9,F,13,3,5,7,13,52,7,4,2,5,0,1,6,3,0.0,0.0,True
3.106,6413bee5234ad46e9fc4ba75,9.0,95,50,2025-04-21 22:11:51.727,863.0,50,near-aligned,anchor,0,3,0,50 and 100,47,line,9,C,12,5,50,3,10,3,17,4,3,5,1,2,6,0,0.0,0.0,True
5.323,6413bee5234ad46e9fc4ba75,9.0,96,54,2025-04-21 22:11:55.013,864.0,53,far-from-aligned,far-anchor,3,9,2,25,34,line,9,G,8,1,11,12,5,10,53,5,0,1,2,6,3,4,1.0,1.0,False
10.095,5bb5473f9e00ca0001893a4c,12.0,1,60,2025-04-21 22:23:24.418,1057.0,54,aligned,far-anchor,4,0,1,25,25,pie,12,C,5,1,54,6,18,6,10,6,0,3,2,1,5,4,6.0,6.0,False
7.52,5bb5473f9e00ca0001893a4c,12.0,2,50,2025-04-21 22:23:34.618,1058.0,50,aligned,anchor,0,0,0,0 and 50,0,line,12,F,9,12,9,7,4,50,9,2,5,4,6,3,0,1,0.0,0.0,True
9.87,5bb5473f9e00ca0001893a4c,12.0,3,24,2025-04-21 22:23:42.238,1059.0,27,near-aligned,near-anchor,2,3,2,100,70,pie,12,B,13,27,3,3,9,9,36,2,5,6,1,3,4,0,-3.0,3.0,False
8.022,5bb5473f9e00ca0001893a4c,12.0,4,20,2025-04-21 22:23:52.204,1060.0,24,far-from-aligned,near-anchor,1,9,1,50,35,pie,12,F,18,17,22,4,9,24,6,4,6,2,1,0,3,5,-4.0,4.0,False
8.07,5bb5473f9e00ca0001893a4c,12.0,5,15,2025-04-21 22:24:00.331,1061.0,16,near-aligned,far-anchor,9,1,1,50,49,line,12,E,3,10,15,6,16,30,20,2,0,5,3,4,1,6,-1.0,1.0,False
11.137,5bb5473f9e00ca0001893a4c,12.0,6,27,2025-04-21 22:24:08.501,1062.0,33,near-aligned,far-anchor,8,3,2,75,39,pie,12,A,33,16,14,10,10,4,13,3,0,5,6,2,4,1,-6.0,6.0,False
7.605,5bb5473f9e00ca0001893a4c,12.0,7,12,2025-04-21 22:24:19.738,1063.0,15,far-from-aligned,far-anchor,10,5,0,50,40,pie,12,B,11,15,9,28,13,8,16,0,3,5,6,1,4,2,-3.0,3.0,False
10.983,5bb5473f9e00ca0001893a4c,12.0,8,30,2025-04-21 22:24:27.443,1064.0,44,near-aligned,far-anchor,6,3,1,50,47,line,12,A,44,11,5,1,9,16,14,5,0,3,2,6,1,4,-14.0,14.0,False
7.472,5bb5473f9e00ca0001893a4c,12.0,9,50,2025-04-21 22:24:38.516,1065.0,54,near-aligned,far-anchor,4,4,1,100,42,pie,12,B,4,54,4,17,9,5,7,0,5,6,2,1,4,3,-4.0,4.0,False
7.595,5bb5473f9e00ca0001893a4c,12.0,10,55,2025-04-21 22:24:46.088,1066.0,48,near-aligned,near-anchor,2,2,2,25,23,pie,12,C,22,3,48,8,7,8,4,4,6,3,0,2,1,5,7.0,7.0,False
9.16,5bb5473f9e00ca0001893a4c,12.0,11,20,2025-04-21 22:24:53.788,1067.0,22,aligned,near-anchor,3,0,2,25,25,line,12,G,12,12,15,21,10,8,22,4,5,1,6,0,3,2,-2.0,2.0,False
7.385,5bb5473f9e00ca0001893a4c,12.0,12,15,2025-04-21 22:25:03.038,1068.0,18,far-from-aligned,far-anchor,7,8,2,25,15,line,12,A,18,12,14,10,12,15,19,1,4,2,3,5,0,6,-3.0,3.0,False
6.493,5bb5473f9e00ca0001893a4c,12.0,13,50,2025-04-21 22:25:22.201,1069.0,42,far-from-aligned,far-anchor,8,5,2,50,13,line,12,F,3,6,13,13,11,42,12,4,6,3,0,5,1,2,8.0,8.0,False
7.0,5bb5473f9e00ca0001893a4c,12.0,14,25,2025-04-21 22:25:28.803,1070.0,28,far-from-aligned,near-anchor,3,6,2,0,6,pie,12,F,21,3,1,6,21,28,20,2,4,6,0,3,1,5,-3.0,3.0,False
8.415,5bb5473f9e00ca0001893a4c,12.0,15,35,2025-04-21 22:25:35.903,1071.0,36,near-aligned,far-anchor,11,3,1,0,3,line,12,D,6,5,3,36,20,12,18,2,6,0,1,4,3,5,-1.0,1.0,False
6.93,5bb5473f9e00ca0001893a4c,12.0,16,25,2025-04-21 22:25:44.418,1072.0,24,aligned,near-anchor,1,0,1,25,25,pie,12,A,24,22,11,16,11,9,7,2,6,5,1,4,0,3,1.0,1.0,False
5.62,5bb5473f9e00ca0001893a4c,12.0,17,25,2025-04-21 22:25:51.458,1073.0,27,aligned,near-anchor,2,0,2,25,25,line,12,F,5,17,15,19,9,27,8,4,0,3,6,5,2,1,-2.0,2.0,False
6.02,5bb5473f9e00ca0001893a4c,12.0,18,27,2025-04-21 22:25:57.178,1074.0,29,near-aligned,near-anchor,4,4,1,75,42,pie,12,D,20,7,4,29,17,14,9,6,3,2,4,0,1,5,-2.0,2.0,False
9.546,5bb5473f9e00ca0001893a4c,12.0,19,15,2025-04-21 22:26:03.278,1075.0,16,aligned,far-anchor,9,0,1,75,75,line,12,E,14,19,11,9,16,13,18,1,2,3,6,5,0,4,-1.0,1.0,False
8.915,5bb5473f9e00ca0001893a4c,12.0,20,18,2025-04-21 22:26:12.918,1076.0,21,far-from-aligned,near-anchor,4,6,1,25,19,line,12,D,14,12,10,21,18,6,19,5,4,3,1,2,6,0,-3.0,3.0,False
8.516,5bb5473f9e00ca0001893a4c,12.0,21,30,2025-04-21 22:26:21.938,1077.0,32,aligned,far-anchor,7,0,2,50,18,pie,12,E,8,11,7,5,32,21,16,3,1,0,6,2,4,5,-2.0,2.0,False
7.69,5bb5473f9e00ca0001893a4c,12.0,22,20,2025-04-21 22:26:30.553,1078.0,22,far-from-aligned,near-anchor,3,5,2,75,58,line,12,G,2,18,36,4,9,9,22,6,5,3,2,1,0,4,-2.0,2.0,False
6.188,5bb5473f9e00ca0001893a4c,12.0,23,25,2025-04-21 22:26:38.343,1079.0,25,near-aligned,anchor,0,3,0,25 and 50,22,line,12,B,12,25,21,11,9,16,6,5,2,3,4,6,0,1,0.0,0.0,True
7.027,5bb5473f9e00ca0001893a4c,12.0,24,60,2025-04-21 22:26:44.641,1080.0,53,far-from-aligned,far-anchor,3,7,2,25,32,pie,12,B,9,53,7,3,4,16,8,0,4,6,1,3,2,5,7.0,7.0,False
7.486,5bb5473f9e00ca0001893a4c,12.0,25,24,2025-04-21 22:26:53.963,1081.0,25,far-from-aligned,anchor,0,9,0,50 and 75,41,pie,12,A,25,5,5,11,19,18,17,3,1,6,4,0,5,2,-1.0,1.0,False
5.58,5bb5473f9e00ca0001893a4c,12.0,26,50,2025-04-21 22:27:01.548,1082.0,47,far-from-aligned,near-anchor,3,11,2,50 and 75,39,pie,12,B,17,47,6,12,9,8,1,1,4,6,3,0,5,2,3.0,3.0,False
6.46,5bb5473f9e00ca0001893a4c,12.0,27,20,2025-04-21 22:27:07.228,1083.0,22,aligned,near-anchor,3,0,2,25,25,pie,12,A,22,4,7,11,28,10,18,2,3,0,6,4,5,1,-2.0,2.0,False
7.21,5bb5473f9e00ca0001893a4c,12.0,28,35,2025-04-21 22:27:13.778,1084.0,35,aligned,far-anchor,10,0,0,50,15,pie,12,E,6,17,13,6,35,8,15,2,3,4,5,1,6,0,0.0,0.0,True
5.684,5bb5473f9e00ca0001893a4c,12.0,29,25,2025-04-21 22:27:21.088,1085.0,30,near-aligned,far-anchor,5,4,0,75,41,line,12,B,17,30,5,12,8,15,13,6,4,2,5,3,0,1,-5.0,5.0,False
7.55,5bb5473f9e00ca0001893a4c,12.0,30,25,2025-04-21 22:27:26.871,1086.0,25,near-aligned,anchor,0,4,0,50 and 75,46,pie,12,C,8,21,25,12,12,13,9,5,6,4,2,3,1,0,0.0,0.0,True
6.177,5bb5473f9e00ca0001893a4c,12.0,31,48,2025-04-21 22:27:34.536,1087.0,55,near-aligned,far-anchor,5,2,0,100,43,line,12,F,5,6,16,3,13,55,2,0,4,3,2,1,5,6,-7.0,7.0,False
5.588,5bb5473f9e00ca0001893a4c,12.0,32,45,2025-04-21 22:27:40.813,1088.0,43,aligned,far-anchor,7,0,2,50,50,pie,12,B,25,43,9,5,8,3,7,2,5,1,0,4,3,6,2.0,2.0,False
4.797,5bb5473f9e00ca0001893a4c,12.0,33,14,2025-04-21 22:27:46.507,1089.0,15,far-from-aligned,far-anchor,10,7,0,50,43,pie,12,D,15,7,17,15,15,18,13,0,5,6,3,1,4,2,-1.0,1.0,False
7.403,5bb5473f9e00ca0001893a4c,12.0,34,50,2025-04-21 22:27:51.429,1090.0,50,near-aligned,anchor,0,3,0,25 and 75,22,pie,12,D,7,6,8,50,1,13,15,6,5,0,3,2,1,4,0.0,0.0,True
6.172,5bb5473f9e00ca0001893a4c,12.0,35,50,2025-04-21 22:27:59.082,1091.0,49,far-from-aligned,near-anchor,1,8,1,50,9,line,12,E,5,13,13,9,49,3,8,2,3,4,0,1,5,6,1.0,1.0,False
6.05,5bb5473f9e00ca0001893a4c,12.0,36,10,2025-04-21 22:28:05.353,1092.0,15,far-from-aligned,far-anchor,10,6,0,75,66,line,12,B,19,15,17,12,23,9,5,6,5,1,3,2,4,0,-5.0,5.0,False
5.775,5bb5473f9e00ca0001893a4c,12.0,37,50,2025-04-21 22:28:13.163,1093.0,53,far-from-aligned,far-anchor,3,5,2,0,5,line,12,B,6,53,4,6,17,9,5,6,1,2,5,4,3,0,-3.0,3.0,False
