selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,questionID
46,near-aligned,near-anchor,4,2,1,25,23,line,20,C,2,13,46,7,14,12,6,1,4,3,2,0,5,6,1902
48,near-aligned,near-anchor,2,4,2,25,21,pie,20,C,15,8,48,10,10,6,3,1,6,2,4,5,0,3,1903
47,aligned,near-anchor,3,0,2,50,3,pie,20,G,11,4,18,13,4,3,47,3,6,2,4,5,0,1,1904
34,aligned,far-anchor,9,0,1,100,66,pie,20,A,34,16,6,11,12,13,8,6,1,3,4,2,5,0,1905
29,far-from-aligned,near-anchor,4,5,1,0,5,line,20,C,5,13,29,9,14,14,16,0,3,1,6,2,4,5,1906
45,near-aligned,far-anchor,5,3,0,25,22,pie,20,D,8,12,15,45,5,7,8,3,4,0,2,6,1,5,1907
48,near-aligned,near-anchor,2,1,2,25,24,pie,20,C,13,8,48,7,7,11,6,6,4,3,0,5,2,1,1908
46,aligned,near-anchor,4,0,1,0,0,line,20,B,9,46,15,4,6,8,12,3,0,6,4,1,2,5,1909
20,near-aligned,far-anchor,5,3,0,75,72,line,20,A,20,8,18,7,16,21,10,5,6,3,1,0,4,2,1910
49,near-aligned,near-anchor,1,2,1,25,23,pie,20,A,49,4,9,13,1,19,5,3,4,1,2,0,5,6,1911
31,far-from-aligned,far-anchor,6,6,1,25,31,line,20,D,24,18,8,31,6,8,5,4,1,5,3,6,0,2,1912
28,far-from-aligned,near-anchor,3,5,2,75,42,line,20,G,4,12,18,21,4,13,28,2,5,6,3,1,0,4,1913
50,near-aligned,anchor,0,2,0,50 and 100,48,pie,20,F,5,5,11,11,16,50,2,3,4,1,0,2,5,6,1914
50,aligned,anchor,0,0,0,0 and 50,0,line,20,F,10,19,7,3,4,50,7,1,6,5,3,2,0,4,1915
26,far-from-aligned,near-anchor,1,6,1,25,31,pie,20,F,12,11,16,4,19,26,12,5,2,1,0,6,3,4,1916
44,aligned,far-anchor,6,0,1,0,0,line,20,F,7,4,12,13,9,44,11,6,4,2,3,5,0,1,1917
21,near-aligned,near-anchor,4,3,1,25,22,pie,20,D,14,15,7,21,20,15,8,1,4,6,2,5,3,0,1918
53,aligned,far-anchor,3,0,2,75,22,line,20,F,8,14,5,6,5,53,9,0,6,4,5,2,3,1,1919
37,near-aligned,far-anchor,12,2,2,50,11,line,20,G,13,2,7,24,6,11,37,2,5,3,6,4,0,1,1920
34,far-from-aligned,far-anchor,9,6,1,75,35,line,21,B,11,34,17,1,9,25,3,6,3,4,0,2,1,5,1921
50,aligned,anchor,0,0,0,0 and 50,0,line,21,F,17,9,5,6,6,50,7,1,5,2,3,4,0,6,1922
50,near-aligned,anchor,0,4,0,25 and 75,21,line,21,F,7,11,15,2,12,50,3,1,5,6,2,0,3,4,1923
45,aligned,far-anchor,5,0,0,50,50,pie,21,A,45,7,22,12,6,3,5,5,4,3,2,0,1,6,1924
49,near-aligned,near-anchor,1,1,1,50,2,line,21,G,10,10,3,10,16,2,49,3,4,5,6,2,0,1,1925
42,near-aligned,far-anchor,8,4,2,75,37,pie,21,F,11,10,3,9,11,42,14,0,6,1,3,5,4,2,1926
38,aligned,far-anchor,12,0,2,50,50,pie,21,F,14,9,10,10,12,38,7,0,3,1,2,6,5,4,1927
24,aligned,near-anchor,1,0,1,50,50,line,21,D,11,9,7,24,27,17,5,2,6,3,4,0,5,1,1928
40,near-aligned,far-anchor,10,4,0,75,31,line,21,D,9,1,12,40,16,8,14,6,0,5,3,1,4,2,1929
28,far-from-aligned,near-anchor,3,5,2,50,17,pie,21,F,18,22,4,3,17,28,8,6,4,5,2,0,1,3,1930
26,near-aligned,near-anchor,1,2,1,100,72,pie,21,B,7,26,2,2,28,5,30,2,5,6,1,3,0,4,1931
30,aligned,far-anchor,5,0,0,50,50,pie,21,E,19,8,15,12,30,7,9,1,5,3,6,4,2,0,1932
26,far-from-aligned,near-anchor,1,6,1,75,43,line,21,A,26,13,16,13,7,11,14,3,4,1,0,5,6,2,1933
34,near-aligned,far-anchor,9,2,1,100,64,line,21,B,10,34,23,14,2,12,5,3,5,1,4,6,0,2,1934
48,far-from-aligned,near-anchor,2,8,2,75,35,line,21,F,5,10,15,3,5,48,14,1,2,0,5,3,4,6,1935
17,aligned,far-anchor,8,0,2,50,50,pie,21,F,13,16,11,13,10,17,20,5,3,0,2,1,4,6,1936
25,aligned,anchor,0,0,0,25 and 50,25,line,21,C,7,6,25,12,13,29,8,4,5,2,1,0,6,3,1937
49,far-from-aligned,near-anchor,1,11,1,75,37,pie,21,F,11,14,3,5,7,49,11,6,3,5,0,1,4,2,1938
25,far-from-aligned,anchor,0,10,0,0 and 25,10,line,21,G,27,15,10,2,9,12,25,6,3,0,2,5,4,1,1939
48,near-aligned,near-anchor,2,2,2,50,48,line,21,A,48,4,4,12,5,23,4,5,2,6,1,3,4,0,1940
15,near-aligned,far-anchor,10,4,0,75,56,line,21,G,22,7,21,15,10,10,15,5,6,1,3,2,0,4,1941
24,far-from-aligned,near-anchor,1,10,1,25,11,pie,21,C,9,11,24,19,9,8,20,6,0,1,2,3,5,4,1942
38,aligned,far-anchor,12,0,2,25,25,line,21,E,8,6,8,9,38,16,15,6,3,4,0,2,1,5,1943
22,far-from-aligned,near-anchor,3,5,2,75,58,line,21,G,28,3,23,5,2,17,22,2,5,0,1,3,6,4,1944
23,near-aligned,near-anchor,2,2,2,50,48,pie,21,B,4,23,14,13,22,16,8,2,4,3,6,0,5,1,1945
20,far-from-aligned,far-anchor,5,7,0,50,37,line,21,C,14,4,20,9,21,13,19,1,2,3,5,4,6,0,1946
51,aligned,far-anchor,1,0,1,25,25,pie,21,G,7,13,5,10,4,10,51,2,0,1,6,4,5,3,1947
35,far-from-aligned,far-anchor,10,7,0,75,33,line,21,G,11,11,9,12,10,12,35,5,1,4,6,2,0,3,1948
28,aligned,near-anchor,3,0,2,75,47,pie,21,F,13,22,12,3,10,28,12,6,3,0,1,2,4,5,1949
25,far-from-aligned,anchor,0,6,0,50 and 75,44,line,21,E,8,6,20,19,25,11,11,3,2,5,0,4,6,1,1950
36,aligned,far-anchor,11,0,1,75,39,pie,21,A,36,11,4,7,19,9,14,4,5,2,1,3,0,6,1951
21,aligned,near-anchor,4,0,1,25,4,line,21,C,2,17,21,4,25,18,13,5,4,1,0,3,2,6,1952
26,near-aligned,near-anchor,1,4,1,50,54,pie,21,G,9,14,18,15,12,6,26,2,5,0,3,1,6,4,1953
26,aligned,near-anchor,1,0,1,50,50,pie,21,B,13,26,5,26,11,9,10,6,4,2,3,5,0,1,1954
30,far-from-aligned,far-anchor,5,6,0,75,39,line,21,G,9,10,12,8,13,18,30,0,5,2,6,4,1,3,1955
34,far-from-aligned,far-anchor,9,6,1,75,35,pie,21,A,34,14,17,3,11,9,12,3,1,5,4,6,0,2,1956
33,far-from-aligned,far-anchor,8,8,2,50,58,pie,21,E,9,6,13,21,33,6,12,6,1,2,3,5,4,0,1957
25,near-aligned,anchor,0,1,0,0 and 25,1,line,21,F,25,8,1,22,16,25,3,4,6,0,2,3,1,5,1958
37,far-from-aligned,far-anchor,12,5,2,75,33,pie,21,F,4,22,6,4,11,37,16,6,4,1,5,0,3,2,1959
29,aligned,near-anchor,4,0,1,100,71,pie,21,A,29,11,2,29,11,14,4,6,4,3,0,2,1,5,1960
16,near-aligned,far-anchor,9,3,1,50,31,pie,21,G,8,33,4,8,20,11,16,4,3,5,6,0,1,2,1961
46,far-from-aligned,near-anchor,4,9,1,50,13,line,21,E,7,13,4,5,46,11,14,5,0,2,4,1,6,3,1962
25,near-aligned,anchor,0,3,0,25 and 50,22,pie,21,C,10,23,25,16,8,4,14,6,3,2,4,0,5,1,1963
50,aligned,anchor,0,0,0,25 and 75,25,pie,21,B,7,50,8,11,6,9,9,2,3,5,4,6,0,1,1964
21,near-aligned,near-anchor,4,3,1,25,22,line,21,D,4,23,16,21,15,14,7,6,3,4,2,0,5,1,1965
51,aligned,far-anchor,1,0,1,75,24,line,21,D,8,4,10,51,11,9,7,2,5,4,3,6,1,0,1966
21,near-aligned,near-anchor,4,1,1,0,1,line,21,C,5,1,21,39,12,6,16,3,0,1,6,4,2,5,1967
37,far-from-aligned,far-anchor,12,5,2,50,8,line,21,A,37,3,10,22,14,6,8,1,3,5,2,4,6,0,1968
22,near-aligned,near-anchor,3,3,2,25,6,pie,21,C,14,6,22,14,15,18,11,5,0,1,3,4,6,2,1969
23,far-from-aligned,near-anchor,2,11,2,50,38,pie,21,B,30,23,2,7,9,7,22,6,3,4,5,2,0,1,1970
15,far-from-aligned,far-anchor,10,6,0,50,41,pie,21,D,17,12,16,15,10,8,22,2,4,1,3,6,0,5,1971
40,far-from-aligned,far-anchor,10,5,0,50,45,pie,21,C,9,5,40,25,13,6,2,6,2,4,0,3,5,1,1972
17,far-from-aligned,far-anchor,8,5,2,25,20,pie,21,B,6,17,19,6,14,20,18,6,1,2,4,3,0,5,1973
24,near-aligned,near-anchor,1,2,1,50,48,pie,21,E,22,8,7,15,24,13,11,2,3,0,5,4,6,1,1974
30,far-from-aligned,far-anchor,5,5,0,25,30,line,21,C,12,5,30,14,12,14,13,2,0,3,4,6,5,1,1975
18,near-aligned,far-anchor,7,2,2,100,80,line,21,C,2,17,18,30,12,17,4,6,0,5,4,2,1,3,1976
42,near-aligned,far-anchor,8,4,2,50,12,pie,21,F,12,20,11,3,8,42,4,0,3,5,2,4,1,6,1977
18,far-from-aligned,far-anchor,7,5,2,25,12,pie,21,E,5,8,19,23,18,15,12,2,6,3,4,1,5,0,1978
27,aligned,near-anchor,2,0,2,25,25,line,21,C,6,19,27,1,6,18,23,0,1,2,4,3,6,5,1979
33,far-from-aligned,far-anchor,8,5,2,50,55,pie,21,C,5,15,33,13,13,9,12,3,2,5,0,1,4,6,1980
19,near-aligned,far-anchor,6,3,1,50,47,pie,21,D,22,9,16,19,7,9,18,0,1,2,3,4,5,6,1981
17,near-aligned,far-anchor,8,3,2,100,80,line,21,F,3,9,16,18,26,17,11,6,3,0,4,2,5,1,1982
28,aligned,near-anchor,3,0,2,25,25,line,21,C,5,11,28,18,19,14,5,5,1,2,6,4,0,3,1983
25,aligned,anchor,0,0,0,0 and 25,0,pie,21,D,7,10,26,25,18,12,2,1,4,2,0,6,5,3,1984
50,near-aligned,anchor,0,1,0,50 and 100,49,pie,21,B,9,50,21,4,1,12,3,3,5,0,4,6,2,1,1985
31,far-from-aligned,far-anchor,6,8,1,0,8,line,21,C,5,5,31,21,18,12,8,3,6,1,5,2,4,0,1986
20,near-aligned,far-anchor,5,2,0,25,3,pie,21,G,6,5,11,26,3,29,20,2,6,3,5,0,4,1,1987
55,near-aligned,far-anchor,5,2,0,100,43,line,21,C,5,5,55,16,11,6,2,0,3,5,4,2,1,6,1988
30,near-aligned,far-anchor,5,1,0,75,44,line,21,C,18,12,30,13,7,12,8,6,3,4,0,1,2,5,1989
23,far-from-aligned,near-anchor,2,5,2,75,57,pie,21,D,18,9,11,23,16,12,11,3,5,6,4,0,1,2,1990
51,aligned,far-anchor,1,0,1,25,25,line,21,D,11,13,4,51,8,8,5,6,1,0,3,4,2,5,1991
17,near-aligned,far-anchor,8,1,2,0,1,pie,21,D,26,18,15,17,16,7,1,4,2,5,1,6,3,0,1992
29,near-aligned,near-anchor,4,1,1,75,45,line,21,E,9,12,14,4,29,10,22,2,5,6,3,4,0,1,1993
26,far-from-aligned,near-anchor,1,8,1,0,8,line,21,B,23,26,8,3,2,18,20,4,1,0,6,2,5,3,1994
25,far-from-aligned,anchor,0,8,0,0 and 25,8,pie,21,E,9,8,21,4,25,16,17,2,0,5,6,1,4,3,1995
52,near-aligned,far-anchor,2,1,2,0,1,pie,21,B,5,52,1,11,19,1,11,6,1,0,3,2,4,5,1996
29,far-from-aligned,near-anchor,4,9,1,50,59,line,21,D,12,11,7,29,17,6,18,6,2,1,5,0,4,3,1997
34,near-aligned,far-anchor,9,4,1,0,4,line,21,F,21,8,5,17,4,34,11,4,3,2,5,0,1,6,1998
15,far-from-aligned,far-anchor,10,6,0,50,44,pie,21,F,10,21,15,5,25,15,9,0,4,5,6,1,3,2,1999
48,near-aligned,near-anchor,2,1,2,25 and 75,26,pie,21,D,18,3,13,48,6,2,10,0,4,6,3,2,1,5,2000
35,aligned,far-anchor,10,0,0,25,25,line,21,C,8,4,35,12,8,16,17,6,3,2,4,0,5,1,2001
21,aligned,near-anchor,4,0,1,75,75,line,21,F,4,25,12,6,28,21,4,4,3,2,1,0,5,6,2002
18,far-from-aligned,far-anchor,7,8,2,50,42,line,21,A,18,11,5,9,21,24,12,3,5,4,2,0,6,1,2003
17,aligned,far-anchor,8,0,2,50,33,line,21,G,8,13,25,8,13,16,17,5,4,0,1,6,3,2,2004
24,far-from-aligned,near-anchor,1,6,1,25,19,pie,21,A,24,9,10,12,17,18,10,2,1,4,3,5,6,0,2005
26,far-from-aligned,near-anchor,1,5,1,100,69,pie,21,G,5,27,9,12,11,10,26,6,0,4,2,3,1,5,2006
53,far-from-aligned,far-anchor,3,5,2,75,17,line,21,C,7,18,53,10,4,7,1,3,5,2,0,4,1,6,2007
15,near-aligned,far-anchor,10,2,0,25,8,pie,21,F,33,11,8,8,17,15,8,4,5,0,2,6,1,3,2008
46,aligned,near-anchor,4,0,1,25,25,pie,21,C,5,4,46,9,9,16,11,0,4,3,2,6,5,1,2009
29,aligned,near-anchor,4,0,1,50,21,pie,21,A,29,9,9,4,17,21,11,2,3,5,1,0,4,6,2010
26,far-from-aligned,near-anchor,1,5,1,25,30,line,21,B,5,26,20,9,20,10,10,4,2,3,5,1,6,0,2011
21,near-aligned,near-anchor,4,3,1,50,32,line,21,D,2,22,10,21,9,13,23,4,3,6,2,0,5,1,2012
41,aligned,far-anchor,9,0,1,50,50,line,21,A,41,5,12,18,9,11,4,5,1,0,3,6,2,4,2013
51,near-aligned,far-anchor,1,3,1,25,28,line,21,E,4,4,5,20,51,11,5,2,0,6,1,3,4,5,2014
25,far-from-aligned,anchor,0,11,0,25 and 50,14,pie,21,G,6,14,20,17,14,4,25,2,0,5,6,3,4,1,2015
32,near-aligned,far-anchor,7,3,2,25,22,pie,21,G,13,1,13,16,16,9,32,6,4,1,3,5,0,2,2016
35,far-from-aligned,far-anchor,10,5,0,50,55,line,22,A,35,15,11,10,8,5,16,5,3,2,6,0,1,4,2017
34,near-aligned,far-anchor,9,1,1,50,15,line,22,F,15,12,4,16,3,34,16,0,4,3,6,5,1,2,2018
16,far-from-aligned,far-anchor,9,6,1,50,40,pie,22,C,21,18,16,5,5,15,20,5,6,3,2,4,1,0,2019
47,far-from-aligned,near-anchor,3,7,2,75,35,pie,22,G,8,8,10,1,14,12,47,6,0,5,1,2,3,4,2020
26,far-from-aligned,near-anchor,1,7,1,50,57,pie,22,F,17,8,4,18,10,26,17,6,3,1,0,4,5,2,2021
18,near-aligned,far-anchor,7,1,2,50,49,pie,22,E,23,9,27,6,18,8,9,3,1,5,6,4,0,2,2022
27,far-from-aligned,near-anchor,2,11,2,50,12,pie,22,A,27,22,9,12,9,10,11,1,4,3,0,2,6,5,2023
25,far-from-aligned,anchor,0,6,0,50 and 75,44,pie,22,E,12,4,19,14,25,19,7,6,2,5,1,4,3,0,2024
26,near-aligned,near-anchor,1,3,1,0,3,pie,22,D,4,12,17,26,23,3,15,4,5,6,1,2,0,3,2025
42,near-aligned,far-anchor,8,1,2,0,1,line,22,A,42,20,1,7,15,9,6,1,3,0,4,5,6,2,2026
26,near-aligned,near-anchor,1,3,1,75,46,line,22,B,13,26,23,7,7,9,15,5,4,2,1,0,3,6,2027
18,aligned,far-anchor,7,0,2,25,25,line,22,A,18,21,19,8,24,6,4,2,0,3,6,5,4,1,2028
16,far-from-aligned,far-anchor,9,8,1,50 and 50,42,pie,22,B,10,16,5,29,8,9,23,0,3,4,6,5,1,2,2029
41,aligned,far-anchor,9,0,1,50,9,pie,22,F,9,16,12,12,5,41,5,0,5,6,4,2,1,3,2030
45,near-aligned,far-anchor,5,3,0,50,8,pie,22,C,9,10,45,8,7,11,10,5,6,1,0,3,2,4,2031
15,far-from-aligned,far-anchor,10,7,0,75,68,pie,22,C,5,10,15,17,25,6,22,3,4,5,6,0,2,1,2032
55,far-from-aligned,far-anchor,5,8,0,100,37,pie,22,G,13,8,3,4,6,11,55,1,6,0,4,2,3,5,2033
49,far-from-aligned,near-anchor,1,11,1,50,39,line,22,B,10,49,15,1,12,7,6,4,5,0,3,6,1,2,2034
28,far-from-aligned,near-anchor,3,6,2,0,6,pie,22,F,6,30,19,4,6,28,7,0,6,4,5,3,1,2,2035
19,far-from-aligned,far-anchor,6,7,1,75,63,line,22,F,13,12,18,18,14,19,6,1,3,6,0,4,5,2,2036
53,far-from-aligned,far-anchor,3,10,2,0,10,line,22,D,10,4,11,53,12,5,5,0,4,6,1,2,5,3,2037
15,near-aligned,far-anchor,10,2,0,75,58,line,22,B,15,15,10,21,17,20,2,1,4,6,2,5,0,3,2038
23,near-aligned,near-anchor,2,3,2,25,22,line,22,D,13,12,9,23,12,22,9,0,4,6,2,5,3,1,2039
54,near-aligned,far-anchor,4,3,1,25,28,pie,22,A,54,4,14,7,5,13,3,4,6,5,1,3,2,0,2040
50,far-from-aligned,anchor,0,7,0,25 and 75,18,line,22,C,5,13,50,15,6,2,9,1,0,2,5,3,6,4,2041
22,aligned,near-anchor,3,0,2,75,53,pie,22,B,17,22,15,10,8,12,16,2,4,5,6,1,3,0,2042
33,aligned,far-anchor,8,0,2,50,17,line,22,F,4,7,36,8,10,33,2,6,0,5,4,1,2,3,2043
26,aligned,near-anchor,1,0,1,50,50,pie,22,G,24,9,5,6,19,11,26,1,0,5,2,6,3,4,2044
31,near-aligned,far-anchor,6,1,1,75,43,pie,22,G,20,3,23,10,6,7,31,6,0,1,2,5,3,4,2045
24,far-from-aligned,near-anchor,1,9,1,25,10,pie,22,A,24,10,16,33,7,5,5,1,0,4,3,5,2,6,2046
26,aligned,near-anchor,1,0,1,25,25,line,22,G,16,16,9,20,4,9,26,3,1,0,6,5,4,2,2047
23,far-from-aligned,near-anchor,2,8,2,25,17,line,22,B,9,23,1,17,17,16,17,5,1,3,4,6,2,0,2048
31,near-aligned,far-anchor,6,1,1,25,24,line,22,F,22,3,2,14,7,31,21,1,4,0,6,3,2,5,2049
50,near-aligned,anchor,0,2,0,50 and 100,48,pie,22,D,6,12,6,50,8,16,2,3,2,0,5,4,1,6,2050
21,near-aligned,near-anchor,4,1,1,0,1,line,22,B,1,21,6,10,31,20,11,0,1,3,4,6,5,2,2051
29,aligned,near-anchor,4,0,1,50,21,line,22,A,29,16,19,7,16,5,8,2,0,4,3,5,1,6,2052
23,near-aligned,near-anchor,2,1,2,75 and 100,76,pie,22,G,17,24,10,9,1,16,23,4,3,2,0,6,1,5,2053
36,far-from-aligned,far-anchor,11,5,1,50,9,pie,22,D,9,7,17,36,16,10,5,0,3,5,1,4,6,2,2054
43,aligned,far-anchor,7,0,2,100,57,pie,22,F,8,5,7,9,4,43,24,5,4,0,1,3,6,2,2055
19,far-from-aligned,far-anchor,6,6,1,25,12,line,22,G,10,12,11,10,14,24,19,6,0,4,2,5,3,1,2056
50,near-aligned,anchor,0,1,0,0 and 50,1,line,22,E,8,11,4,22,50,4,1,3,4,6,2,1,5,0,2057
28,near-aligned,near-anchor,3,1,2,25,24,line,22,F,6,11,18,18,14,28,5,1,3,4,0,6,2,5,2058
33,far-from-aligned,far-anchor,8,8,2,25,33,line,22,D,11,4,14,33,12,17,9,4,0,5,3,1,2,6,2059
28,aligned,near-anchor,3,0,2,25,25,pie,22,C,9,12,28,4,19,15,13,6,0,2,3,4,5,1,2060
31,aligned,far-anchor,6,0,1,75,44,pie,22,A,31,4,32,13,5,12,3,4,2,0,6,1,5,3,2061
23,aligned,near-anchor,2,0,2,50,27,line,22,B,8,23,9,18,19,17,6,0,2,3,6,1,4,5,2062
25,aligned,anchor,0,0,0,50 and 75,50,pie,22,F,18,25,7,7,5,25,13,6,0,2,5,3,4,1,2063
36,far-from-aligned,far-anchor,11,7,1,50 and 100,57,pie,22,A,36,11,5,7,12,5,24,5,1,2,6,4,3,0,2064
26,far-from-aligned,near-anchor,1,10,1,75,39,line,22,E,15,14,8,9,26,17,11,5,0,1,4,3,2,6,2065
16,near-aligned,far-anchor,9,2,1,100,82,line,22,G,37,18,12,2,3,12,16,2,1,3,6,0,4,5,2066
21,far-from-aligned,near-anchor,4,7,1,25,18,pie,22,E,17,4,18,13,21,19,8,3,4,0,2,1,6,5,2067
17,aligned,far-anchor,8,0,2,0,0,line,22,B,9,17,24,18,8,11,13,4,0,1,5,6,3,2,2068
18,aligned,far-anchor,7,0,2,25,7,pie,22,B,10,18,3,9,7,39,14,5,1,6,4,0,3,2,2069
22,far-from-aligned,near-anchor,3,5,2,25,8,line,22,G,23,20,2,8,4,21,22,4,3,5,0,6,2,1,2070
25,near-aligned,anchor,0,4,0,75 and 100,71,pie,22,C,24,5,25,13,22,4,7,1,4,5,0,2,6,3,2071
21,far-from-aligned,near-anchor,4,9,1,50,41,pie,22,C,15,9,21,23,14,14,4,5,4,3,2,0,6,1,2072
51,far-from-aligned,far-anchor,1,8,1,25,33,line,22,F,3,14,7,9,10,51,6,2,1,3,0,6,4,5,2073
26,far-from-aligned,near-anchor,1,6,1,50,18,line,22,A,26,19,15,9,8,5,18,1,3,5,2,4,6,0,2074
25,aligned,anchor,0,0,0,25 and 50,25,pie,22,B,14,25,15,9,8,18,11,1,2,5,4,3,6,0,2075
27,near-aligned,near-anchor,2,1,2,50 and 75,49,pie,22,E,18,11,10,23,27,6,5,5,1,3,2,4,6,0,2076
32,far-from-aligned,far-anchor,7,9,2,0 and 50,9,pie,22,F,15,14,9,12,7,32,11,5,4,0,2,3,1,6,2077
44,aligned,far-anchor,6,0,1,75,31,pie,22,E,9,10,11,12,44,6,8,2,1,4,0,3,5,6,2078
39,aligned,far-anchor,11,0,1,0,0,line,22,D,7,21,16,39,7,8,2,2,6,3,0,4,1,5,2079
24,near-aligned,near-anchor,1,4,1,50,30,line,22,B,4,24,2,28,12,18,12,3,2,1,0,6,5,4,2080
43,near-aligned,far-anchor,7,3,2,75,29,pie,22,A,43,7,14,7,7,10,12,3,5,4,2,6,1,0,2081
53,far-from-aligned,far-anchor,3,6,2,0,6,line,22,C,2,6,53,5,20,2,12,6,0,1,5,3,2,4,2082
50,near-aligned,anchor,0,4,0,25 and 75,21,line,22,G,19,14,5,1,2,9,50,6,2,1,5,0,4,3,2083
45,far-from-aligned,far-anchor,5,7,0,25,18,pie,22,G,11,5,2,16,9,12,45,6,5,0,1,4,3,2,2084
24,near-aligned,near-anchor,1,4,1,75,71,pie,22,G,17,2,36,7,5,9,24,0,4,3,2,6,1,5,2085
30,far-from-aligned,far-anchor,5,8,0,100,62,pie,22,D,5,11,5,30,24,8,17,1,3,0,5,4,6,2,2086
48,aligned,near-anchor,2,0,2,100,52,line,22,B,8,48,19,4,7,11,3,4,6,0,1,3,5,2,2087
32,aligned,far-anchor,7,0,2,0,0,pie,22,A,32,8,15,9,19,11,6,0,1,3,4,2,6,5,2088
44,aligned,far-anchor,6,0,1,50,50,line,22,D,13,12,6,44,19,4,2,3,4,6,5,2,1,0,2089
34,aligned,far-anchor,9,0,1,25,25,line,22,G,8,19,12,18,7,2,34,4,3,6,1,0,5,2,2090
18,near-aligned,far-anchor,7,2,2,75,73,line,22,C,16,7,18,14,9,21,15,4,3,5,2,6,1,0,2091
21,near-aligned,near-anchor,4,3,1,75,57,pie,22,E,3,21,26,11,21,11,7,1,0,3,6,4,5,2,2092
20,far-from-aligned,far-anchor,5,9,0,50,39,line,22,E,8,24,10,7,20,17,14,2,5,4,6,3,0,1,2093
15,near-aligned,far-anchor,10,2,0,100,83,pie,22,A,15,2,14,16,32,2,19,5,0,2,3,4,6,1,2094
50,far-from-aligned,anchor,0,8,0,50 and 100,42,line,22,A,50,13,12,9,8,6,2,5,3,2,0,6,1,4,2095
47,aligned,near-anchor,3,0,2,100,53,line,22,C,8,12,47,14,6,11,2,1,2,6,0,5,4,3,2096
45,near-aligned,far-anchor,5,3,0,50,8,line,22,B,12,45,9,10,4,12,8,5,1,6,3,2,4,0,2097
15,near-aligned,far-anchor,10,1,0,75,59,pie,22,D,6,9,20,15,3,21,26,6,0,5,4,1,2,3,2098
42,near-aligned,far-anchor,8,2,2,25,23,pie,22,A,42,12,16,3,7,10,10,2,3,0,6,1,5,4,2099
15,near-aligned,far-anchor,10,4,0,50,31,pie,22,F,7,24,12,6,17,15,19,6,3,0,5,4,2,1,2100
26,aligned,near-anchor,1,0,1,0,0,pie,22,B,14,26,20,3,9,8,20,3,0,6,2,1,5,4,2101
25,aligned,anchor,0,0,0,50 and 75,50,line,22,E,11,11,16,6,25,17,14,5,1,0,2,4,3,6,2102
17,near-aligned,far-anchor,8,3,2,75,55,line,22,C,19,5,17,18,17,13,11,2,3,4,0,5,1,6,2103
28,far-from-aligned,near-anchor,3,6,2,100,66,line,22,G,15,21,2,7,21,6,28,0,1,4,2,3,6,5,2104
25,far-from-aligned,anchor,0,12,0,75 and 100,63,pie,22,G,14,8,25,5,11,12,25,0,4,1,3,2,6,5,2105
27,near-aligned,near-anchor,2,1,2,50,22,pie,22,C,14,8,27,10,12,15,14,0,1,2,6,4,5,3,2106
36,near-aligned,far-anchor,11,4,1,100,60,line,22,B,6,36,19,13,13,4,9,2,5,4,1,0,6,3,2107
22,far-from-aligned,near-anchor,3,8,2,50,42,line,22,D,14,13,5,22,25,15,6,2,0,4,3,6,1,5,2108
52,far-from-aligned,far-anchor,2,6,2,100,42,line,22,D,10,6,7,52,10,11,4,4,6,1,5,0,2,3,2109
23,near-aligned,near-anchor,2,1,2,75,74,line,22,F,3,11,28,10,8,23,17,6,4,2,0,3,5,1,2110
29,aligned,near-anchor,4,0,1,25,25,pie,22,E,13,12,5,9,29,18,14,1,0,6,5,2,3,4,2111
50,aligned,anchor,0,0,0,50 and 100,50,line,22,D,7,6,15,50,3,13,6,3,0,5,6,1,2,4,2112
47,near-aligned,near-anchor,3,1,2,25,24,line,23,C,8,8,47,9,16,7,5,0,4,3,1,6,2,5,2113
21,far-from-aligned,near-anchor,4,10,1,50,39,pie,23,F,31,6,9,1,25,21,7,2,6,4,1,5,3,0,2114
33,near-aligned,far-anchor,8,1,2,100,66,line,23,E,14,1,13,21,33,5,13,1,6,3,2,5,4,0,2115
25,far-from-aligned,anchor,0,12,0,0 and 25,12,pie,23,C,11,6,25,25,10,11,12,4,3,1,2,6,5,0,2116
29,near-aligned,near-anchor,4,1,1,50,49,line,23,D,13,23,2,29,9,15,9,5,2,1,4,3,0,6,2117
34,far-from-aligned,far-anchor,9,6,1,50,56,line,23,C,10,1,34,12,14,14,15,6,3,5,1,2,0,4,2118
21,far-from-aligned,near-anchor,4,9,1,75,63,line,23,C,16,16,21,13,15,6,13,3,6,5,0,4,1,2,2119
50,aligned,anchor,0,0,0,25 and 75,25,pie,23,A,50,5,14,6,17,5,3,3,1,6,5,0,4,2,2120
51,near-aligned,far-anchor,1,4,1,25,29,pie,23,D,1,12,3,51,7,17,9,0,1,6,4,3,5,2,2121
21,far-from-aligned,near-anchor,4,6,1,25,19,line,23,D,4,17,10,21,14,19,15,4,5,2,1,3,0,6,2122
27,aligned,near-anchor,2,0,2,50,50,line,23,G,16,15,7,8,23,4,27,0,5,1,6,3,2,4,2123
29,aligned,near-anchor,4,0,1,50,21,pie,23,D,11,23,14,29,9,2,12,4,6,3,2,0,5,1,2124
