selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,questionID
19,near-aligned,far-anchor,6,4,1,75,71,pie,12,E,21,10,4,17,19,14,15,0,6,3,2,5,1,4,1130
22,near-aligned,near-anchor,3,1,2,75,52,pie,12,F,19,23,7,3,16,22,10,5,1,6,0,2,4,3,1131
25,near-aligned,anchor,0,3,0,0 and 25,3,line,12,A,25,10,4,39,6,3,13,1,4,3,6,2,0,5,1132
37,near-aligned,far-anchor,12,1,2,75,37,pie,12,B,6,37,12,3,16,5,21,3,4,0,1,2,5,6,1133
28,far-from-aligned,near-anchor,3,9,2,25,34,line,12,G,7,20,15,12,6,12,28,0,4,2,1,6,5,3,1134
23,near-aligned,near-anchor,2,1,2,75,53,line,12,E,11,8,21,13,23,10,14,2,0,3,1,4,5,6,1135
20,far-from-aligned,far-anchor,5,10,0,75 and 75,65,pie,12,C,15,16,20,12,20,8,9,6,4,5,1,3,2,0,1136
24,aligned,near-anchor,1,0,1,50,50,line,12,B,18,24,9,20,17,8,4,0,4,6,3,5,1,2,1137
25,aligned,anchor,0,0,0,75 and 100,75,pie,12,A,25,14,7,9,22,3,20,6,3,1,0,2,5,4,1138
23,far-from-aligned,near-anchor,2,8,2,75,60,pie,12,E,17,4,9,15,23,22,10,6,3,1,4,5,0,2,1139
39,near-aligned,far-anchor,11,1,1,25,24,pie,12,G,12,5,12,17,3,12,39,1,4,6,5,3,0,2,1140
47,near-aligned,near-anchor,3,3,2,25,22,line,12,B,9,47,5,14,3,8,14,4,2,3,5,6,0,1,1141
29,aligned,near-anchor,4,0,1,50,50,pie,12,C,20,12,29,4,13,9,13,3,5,4,2,0,6,1,1142
49,far-from-aligned,near-anchor,1,9,1,50,41,line,12,A,49,9,10,4,3,10,15,5,1,6,3,4,2,0,1143
45,far-from-aligned,far-anchor,5,9,0,25,16,line,12,B,8,45,6,8,17,3,13,0,2,6,1,5,3,4,1144
28,near-aligned,near-anchor,3,4,2,100,68,line,12,E,4,3,13,25,28,19,8,6,3,2,0,5,1,4,1145
39,far-from-aligned,far-anchor,11,6,1,25,19,line,12,B,9,39,7,22,16,3,4,3,2,5,6,0,1,4,1146
51,far-from-aligned,far-anchor,1,7,1,25,32,line,12,B,11,51,7,6,6,7,12,5,4,2,3,6,1,0,1147
18,aligned,far-anchor,7,0,2,0,0,line,12,G,19,15,10,26,5,7,18,2,5,6,1,4,3,0,1148
33,far-from-aligned,far-anchor,8,5,2,0,5,line,12,F,5,8,8,20,16,33,10,0,5,3,4,6,1,2,1149
15,near-aligned,far-anchor,10,1,0,75,74,pie,12,D,30,16,9,15,11,16,3,3,1,4,5,6,0,2,1150
19,far-from-aligned,far-anchor,6,7,1,25,18,line,12,B,10,19,11,3,27,12,18,3,1,5,6,2,4,0,1151
23,far-from-aligned,near-anchor,2,10,2,50,37,pie,12,F,8,17,13,3,17,23,19,4,1,6,2,0,3,5,1152
17,near-aligned,far-anchor,8,2,2,25,6,pie,13,F,20,7,19,7,6,17,24,5,3,2,6,0,1,4,1153
41,near-aligned,far-anchor,9,4,1,75,30,pie,13,D,2,2,12,41,10,7,26,2,1,6,3,5,4,0,1154
31,far-from-aligned,far-anchor,6,9,1,100,60,line,13,B,2,31,9,3,12,38,5,0,5,6,1,3,4,2,1155
37,aligned,far-anchor,12,0,2,100,63,pie,13,B,14,37,5,12,8,10,14,0,6,2,4,3,5,1,1156
31,far-from-aligned,far-anchor,6,8,1,100,61,pie,13,A,31,23,7,11,10,10,8,5,2,3,4,1,0,6,1157
50,near-aligned,anchor,0,2,0,50 and 100,48,pie,13,D,2,7,8,50,15,8,10,6,1,3,5,0,4,2,1158
39,near-aligned,far-anchor,11,4,1,50,7,line,13,A,39,6,13,7,17,9,9,1,5,2,0,4,3,6,1159
22,far-from-aligned,near-anchor,3,9,2,75,66,line,13,E,16,19,12,19,22,8,4,2,4,6,1,5,3,0,1160
25,near-aligned,anchor,0,3,0,0 and 25,3,line,13,E,6,3,7,19,25,24,16,3,0,2,4,1,5,6,1161
33,far-from-aligned,far-anchor,8,6,2,75,36,line,13,A,33,23,10,18,3,5,8,3,0,2,6,1,5,4,1162
22,aligned,near-anchor,3,0,2,100,78,line,13,E,14,8,12,10,22,10,24,2,5,3,0,6,1,4,1163
17,near-aligned,far-anchor,8,2,2,25,23,pie,13,D,13,17,25,17,11,6,11,3,1,6,2,5,0,4,1164
50,far-from-aligned,anchor,0,5,0,0 and 50,5,line,13,D,7,5,12,50,4,9,13,5,0,4,1,3,6,2,1165
15,aligned,far-anchor,10,0,0,50,35,line,13,E,8,9,12,21,15,10,25,3,5,4,6,2,0,1,1166
23,aligned,near-anchor,2,0,2,25,25,line,13,C,11,21,23,2,16,9,18,6,3,2,5,0,1,4,1167
50,aligned,anchor,0,0,0,0 and 50,0,pie,13,D,4,7,2,50,9,5,23,2,4,1,0,3,6,5,1168
38,near-aligned,far-anchor,12,4,2,100,58,pie,13,B,2,38,3,34,2,17,4,0,5,2,3,4,1,6,1169
46,near-aligned,near-anchor,4,2,1,50,48,pie,13,B,18,46,7,4,4,15,6,3,5,2,0,4,1,6,1170
35,aligned,far-anchor,10,0,0,25,25,line,13,G,22,4,6,14,3,16,35,1,6,4,5,0,3,2,1171
25,far-from-aligned,anchor,0,10,0,50 and 75,40,pie,13,G,22,12,6,8,9,18,25,2,1,0,5,6,4,3,1172
17,far-from-aligned,far-anchor,8,7,2,25,18,line,13,A,17,20,5,23,12,18,5,1,6,3,5,2,0,4,1173
18,far-from-aligned,far-anchor,7,6,2,25,13,line,13,A,18,2,18,12,29,8,13,1,6,4,2,5,3,0,1174
20,aligned,far-anchor,5,0,0,75,75,line,13,F,9,5,21,20,20,20,5,3,0,1,4,2,5,6,1175
47,near-aligned,near-anchor,3,1,2,0,1,line,13,C,10,12,47,5,11,14,1,6,5,1,2,4,3,0,1176
25,aligned,anchor,0,0,0,25 and 50,25,pie,13,F,4,18,8,12,7,25,26,6,1,4,5,0,2,3,1177
33,near-aligned,far-anchor,8,4,2,25,29,line,13,B,4,33,11,15,9,25,3,4,3,2,1,6,5,0,1178
27,aligned,near-anchor,2,0,2,0,0,line,13,D,8,12,32,27,13,4,4,4,1,6,0,3,5,2,1179
34,aligned,far-anchor,9,0,1,75,41,line,13,G,22,1,13,20,7,3,34,6,3,2,1,0,5,4,1180
16,aligned,far-anchor,9,0,1,25,25,line,13,F,8,16,10,15,31,16,4,4,6,1,0,3,2,5,1181
15,near-aligned,far-anchor,10,3,0,50,32,line,13,A,15,16,13,16,5,16,19,2,4,1,5,3,6,0,1182
40,near-aligned,far-anchor,10,1,0,0,1,line,13,D,8,1,9,40,8,9,25,6,0,2,1,3,4,5,1183
23,far-from-aligned,near-anchor,2,5,2,75,57,pie,13,A,23,16,3,17,16,14,11,4,0,5,6,2,1,3,1184
33,near-aligned,far-anchor,8,3,2,75,39,line,13,D,3,16,7,33,13,20,8,1,0,4,3,6,2,5,1185
28,near-aligned,near-anchor,3,4,2,100,68,line,13,D,4,28,6,28,11,8,15,6,0,3,5,4,1,2,1186
27,near-aligned,near-anchor,2,1,2,0,1,line,13,B,16,27,8,1,8,21,19,4,1,2,0,3,5,6,1187
20,far-from-aligned,far-anchor,5,7,0,50,43,line,13,A,20,10,12,20,21,11,6,3,1,2,4,0,6,5,1188
33,aligned,far-anchor,8,0,2,100,67,line,13,A,33,20,12,4,10,11,10,6,3,4,2,1,0,5,1189
26,aligned,near-anchor,1,0,1,0,0,pie,13,E,17,12,17,7,26,16,5,1,5,3,6,0,4,2,1190
22,aligned,near-anchor,3,0,2,75,53,pie,13,F,19,7,11,9,14,22,18,0,6,1,3,2,4,5,1191
18,far-from-aligned,far-anchor,7,7,2,50,43,pie,13,E,15,11,7,15,18,21,13,2,5,1,6,3,0,4,1192
21,far-from-aligned,near-anchor,4,8,1,75,67,pie,13,B,21,21,12,22,2,16,6,3,5,6,0,2,4,1,1193
29,far-from-aligned,near-anchor,4,7,1,0,7,pie,13,B,17,29,21,6,7,8,12,4,1,5,6,0,2,3,1194
25,far-from-aligned,anchor,0,6,0,50 and 75,44,line,13,D,8,12,5,25,8,19,23,3,5,0,4,2,6,1,1195
23,far-from-aligned,near-anchor,2,10,2,50,40,line,13,B,20,23,10,9,11,12,15,1,3,6,0,2,4,5,1196
27,far-from-aligned,near-anchor,2,7,2,50,57,pie,13,A,27,16,8,27,11,6,5,5,6,4,0,3,1,2,1197
54,far-from-aligned,far-anchor,4,5,1,100,41,pie,13,B,17,54,3,9,1,5,11,3,5,1,4,0,6,2,1198
25,aligned,anchor,0,0,0,50 and 75,50,line,13,E,23,7,19,14,25,6,6,0,3,6,1,4,5,2,1199
53,near-aligned,far-anchor,3,1,2,0,1,pie,13,B,1,53,10,9,5,9,13,0,1,2,3,5,6,4,1200
19,far-from-aligned,far-anchor,6,9,1,75,66,line,13,D,8,14,20,19,14,15,10,4,1,3,5,2,6,0,1201
47,far-from-aligned,near-anchor,3,9,2,75,37,line,13,E,5,11,14,7,47,8,8,6,5,3,0,4,1,2,1202
46,aligned,near-anchor,4,0,1,50,50,pie,13,F,22,2,1,19,4,46,6,1,0,4,3,6,5,2,1203
18,far-from-aligned,far-anchor,7,5,2,25,20,pie,13,G,8,14,7,26,20,7,18,4,5,6,3,0,2,1,1204
52,near-aligned,far-anchor,2,1,2,0,1,line,13,G,1,6,8,9,15,9,52,0,5,2,3,4,6,1,1205
24,far-from-aligned,near-anchor,1,5,1,25,6,pie,13,F,6,18,1,16,6,24,29,2,6,3,5,0,1,4,1206
25,aligned,anchor,0,0,0,75 and 100,75,line,13,F,9,1,21,8,13,25,23,2,3,1,0,5,6,4,1207
33,far-from-aligned,far-anchor,8,5,2,25,30,pie,13,D,14,13,3,33,20,3,14,4,2,6,3,5,0,1,1208
32,aligned,far-anchor,7,0,2,50,18,pie,13,B,2,32,14,13,20,14,5,6,2,4,1,5,3,0,1209
36,far-from-aligned,far-anchor,11,7,1,50 and 100,57,line,13,C,7,17,36,13,11,13,3,6,3,5,0,4,2,1,1210
22,aligned,near-anchor,3,0,2,25,25,pie,13,C,27,14,22,17,8,2,10,5,3,2,0,1,4,6,1211
23,near-aligned,near-anchor,2,2,2,75,54,line,13,D,12,6,18,23,18,5,18,2,1,3,4,0,5,6,1212
33,aligned,far-anchor,8,0,2,50,17,pie,13,E,2,25,8,4,33,19,9,3,6,1,5,2,4,0,1213
23,aligned,near-anchor,2,0,2,0,0,pie,13,B,6,23,8,6,23,7,27,3,0,5,1,4,6,2,1214
15,far-from-aligned,far-anchor,10,7,0,25,17,pie,13,A,15,14,12,14,17,12,16,1,5,6,3,0,4,2,1215
34,near-aligned,far-anchor,9,1,1,50,15,pie,13,E,15,1,23,17,34,1,9,0,5,4,3,1,6,2,1216
53,far-from-aligned,far-anchor,3,7,2,0,7,pie,13,D,3,6,6,53,9,16,7,2,5,4,1,3,6,0,1217
50,near-aligned,anchor,0,3,0,25 and 75,22,line,13,G,9,9,6,4,10,12,50,0,1,6,2,5,4,3,1218
49,far-from-aligned,near-anchor,1,10,1,50,40,pie,13,D,6,5,14,49,5,11,10,4,0,3,5,2,6,1,1219
22,near-aligned,near-anchor,3,2,2,25,23,pie,13,B,16,22,8,5,20,15,14,6,2,1,3,4,0,5,1220
28,aligned,near-anchor,3,0,2,100,72,line,13,E,17,14,6,18,28,5,12,5,1,4,2,6,0,3,1221
33,far-from-aligned,far-anchor,8,6,2,50,11,line,13,G,5,17,13,13,11,8,33,4,2,5,3,0,6,1,1222
27,near-aligned,near-anchor,2,3,2,50,20,pie,13,B,5,27,31,13,7,13,4,3,2,6,0,1,4,5,1223
50,far-from-aligned,anchor,0,10,0,25 and 75,15,pie,13,D,4,10,7,50,19,2,8,5,4,1,2,3,6,0,1224
28,near-aligned,near-anchor,3,4,2,0,4,pie,13,G,1,4,18,21,17,11,28,6,0,3,2,5,4,1,1225
24,far-from-aligned,near-anchor,1,7,1,50,43,line,13,G,16,4,11,22,6,17,24,5,0,6,1,4,2,3,1226
45,near-aligned,far-anchor,5,3,0,75,33,line,13,E,16,6,5,5,45,6,17,6,5,1,3,4,0,2,1227
20,far-from-aligned,far-anchor,5,8,0,25,17,pie,13,F,17,14,8,19,14,20,8,0,6,4,3,5,1,2,1228
35,far-from-aligned,far-anchor,10,5,0,25 and 50,20,pie,13,B,12,35,3,13,13,16,8,1,2,3,4,5,6,0,1229
33,aligned,far-anchor,8,0,2,50,17,pie,13,B,9,33,10,1,19,21,7,3,2,1,6,4,5,0,1230
29,near-aligned,near-anchor,4,4,1,100,67,pie,13,B,5,29,13,7,28,4,14,4,5,1,0,3,6,2,1231
33,near-aligned,far-anchor,8,4,2,75,38,pie,13,G,12,1,15,2,14,23,33,6,2,4,5,0,1,3,1232
28,far-from-aligned,near-anchor,3,11,2,0 and 50,11,line,13,D,7,8,5,28,12,29,11,2,6,4,1,3,5,0,1233
45,far-from-aligned,far-anchor,5,8,0,25,17,line,13,B,7,45,8,3,19,9,9,5,2,0,3,6,4,1,1234
31,near-aligned,far-anchor,6,3,1,100,66,line,13,A,31,19,7,13,11,3,16,5,3,1,0,2,6,4,1235
46,near-aligned,near-anchor,4,3,1,50,7,line,13,F,11,1,7,18,9,46,8,6,2,0,4,3,1,5,1236
39,near-aligned,far-anchor,11,3,1,75,33,line,13,F,7,6,15,16,9,39,8,5,6,4,0,2,3,1,1237
47,far-from-aligned,near-anchor,3,6,2,50,9,line,13,C,9,21,47,7,5,6,5,0,5,1,6,4,2,3,1238
41,aligned,far-anchor,9,0,1,50,9,pie,13,B,2,41,20,9,7,14,7,6,1,5,0,3,2,4,1239
18,aligned,far-anchor,7,0,2,75,57,pie,13,B,10,18,15,13,12,26,6,5,4,6,1,0,2,3,1240
49,near-aligned,near-anchor,1,2,1,50,3,pie,13,G,2,12,3,15,7,12,49,6,3,0,5,2,4,1,1241
28,near-aligned,near-anchor,3,4,2,50,18,line,13,G,9,9,5,7,7,35,28,0,1,6,5,4,3,2,1242
21,aligned,near-anchor,4,0,1,50,29,line,13,B,14,21,13,13,8,15,16,4,2,1,3,5,6,0,1243
16,near-aligned,far-anchor,9,3,1,75,72,pie,13,D,10,7,14,16,15,26,12,1,0,4,5,3,2,6,1244
25,near-aligned,anchor,0,3,0,50 and 75,47,pie,13,A,25,24,9,4,6,7,25,4,6,2,5,0,3,1,1245
26,far-from-aligned,near-anchor,1,10,1,75,39,pie,13,F,7,11,9,9,21,26,17,6,5,1,2,0,3,4,1246
28,far-from-aligned,near-anchor,3,6,2,50,16,line,13,C,8,7,28,14,16,10,17,3,6,1,4,0,5,2,1247
41,near-aligned,far-anchor,9,4,1,25,21,pie,13,D,14,14,7,41,8,15,1,5,0,1,2,6,4,3,1248
16,far-from-aligned,far-anchor,9,7,1,25,18,line,14,B,8,16,23,19,2,14,18,3,1,2,6,4,5,0,1249
32,far-from-aligned,far-anchor,7,8,2,50,58,pie,14,F,25,10,10,12,9,32,2,1,2,6,4,0,5,3,1250
50,aligned,anchor,0,0,0,0 and 50,0,line,14,B,7,50,14,6,3,9,11,6,0,4,5,3,2,1,1251
41,near-aligned,far-anchor,9,4,1,50,46,pie,14,B,10,41,7,8,13,11,10,2,5,1,4,6,0,3,1252
34,far-from-aligned,far-anchor,9,6,1,25,31,line,14,D,10,6,22,34,5,7,16,1,6,5,3,2,4,0,1253
21,aligned,near-anchor,4,0,1,50,50,pie,14,D,12,10,2,21,26,15,14,0,1,3,4,2,5,6,1254
45,near-aligned,far-anchor,5,1,0,50,4,pie,14,A,45,9,10,8,4,11,13,1,2,5,3,0,4,6,1255
34,aligned,far-anchor,9,0,1,25,25,line,14,E,21,9,7,13,34,4,12,5,3,4,1,2,6,0,1256
47,aligned,near-anchor,3,0,2,50,50,pie,14,A,47,20,3,6,3,4,17,5,1,6,4,2,3,0,1257
52,far-from-aligned,far-anchor,2,9,2,75,14,pie,14,A,52,8,4,13,10,10,3,2,5,0,3,1,6,4,1258
24,far-from-aligned,near-anchor,1,9,1,50,41,line,14,G,20,10,2,21,12,11,24,0,1,6,5,4,2,3,1259
19,near-aligned,far-anchor,6,4,1,25,10,line,14,G,18,14,10,8,10,21,19,5,3,6,2,0,4,1,1260
30,near-aligned,far-anchor,5,2,0,50,18,line,14,F,25,11,16,7,4,30,7,3,0,4,1,5,2,6,1261
48,near-aligned,near-anchor,2,3,2,50,5,line,14,E,15,19,7,1,48,5,5,3,2,6,4,1,0,5,1262
53,aligned,far-anchor,3,0,2,25,25,line,14,A,53,7,8,1,10,16,5,3,2,0,6,1,5,4,1263
26,far-from-aligned,near-anchor,1,8,1,0,8,pie,14,A,26,15,7,11,11,8,22,1,2,3,6,4,0,5,1264
30,aligned,far-anchor,5,0,0,0,0,pie,14,E,3,11,11,9,30,26,10,1,5,4,6,0,2,3,1265
22,near-aligned,near-anchor,3,1,2,25,2,pie,14,E,10,25,8,12,22,2,21,3,5,2,6,1,0,4,1266
49,near-aligned,near-anchor,1,2,1,50,48,pie,14,E,17,4,9,3,49,11,7,4,0,2,6,5,1,3,1267
44,aligned,far-anchor,6,0,1,50,50,pie,14,G,12,6,16,2,6,14,44,2,3,1,4,6,0,5,1268
20,far-from-aligned,far-anchor,5,7,0,50,37,pie,14,E,11,15,13,11,20,19,11,1,0,6,2,3,5,4,1269
21,near-aligned,near-anchor,4,3,1,75,57,pie,14,C,2,7,21,28,20,10,12,3,1,4,2,0,6,5,1270
37,aligned,far-anchor,12,0,2,50,50,pie,14,C,8,11,37,20,8,13,3,0,3,5,2,1,6,4,1271
41,near-aligned,far-anchor,9,1,1,0,1,pie,14,C,11,8,41,1,17,8,14,4,5,1,0,3,6,2,1272
28,near-aligned,near-anchor,3,1,2,50,49,line,14,A,28,2,17,21,7,9,16,4,3,2,0,5,1,6,1273
25,near-aligned,anchor,0,4,0,25 and 50,21,pie,14,C,10,13,25,21,8,13,10,4,5,2,6,1,0,3,1274
38,near-aligned,far-anchor,12,1,2,100,61,line,14,A,38,19,6,14,13,1,9,5,0,3,1,2,6,4,1275
25,far-from-aligned,anchor,0,12,0,50 and 75,38,line,14,B,16,25,11,4,18,11,15,1,3,4,0,2,5,6,1276
41,near-aligned,far-anchor,9,2,1,50,48,line,14,D,11,6,11,41,3,9,19,0,2,6,5,4,3,1,1277
50,far-from-aligned,anchor,0,11,0,0 and 50,11,line,14,B,12,50,12,5,11,4,6,4,1,6,3,0,2,5,1278
54,aligned,far-anchor,4,0,1,0,0,pie,14,D,9,11,6,54,12,2,6,3,4,1,0,6,5,2,1279
24,far-from-aligned,near-anchor,1,11,1,75,62,pie,14,A,24,14,24,3,2,19,14,5,1,2,4,3,0,6,1280
18,near-aligned,far-anchor,7,4,2,50,36,pie,14,F,18,19,11,8,19,18,7,0,6,2,4,5,3,1,1281
37,near-aligned,far-anchor,12,1,2,50,49,line,14,C,14,19,37,3,14,7,6,6,3,5,2,0,1,4,1282
27,aligned,near-anchor,2,0,2,25,25,pie,14,B,11,27,6,10,15,21,10,4,2,6,1,0,3,5,1283
16,far-from-aligned,far-anchor,9,5,1,75,64,pie,14,G,20,16,10,11,9,18,16,6,4,0,3,2,1,5,1284
26,near-aligned,near-anchor,1,2,1,50,22,pie,14,D,12,3,20,26,8,12,19,4,1,3,2,6,5,0,1285
36,near-aligned,far-anchor,11,3,1,50,47,pie,14,B,11,36,6,4,13,24,6,5,4,6,3,0,2,1,1286
24,far-from-aligned,near-anchor,1,5,1,25,20,pie,14,C,8,8,24,5,13,35,7,4,3,2,6,1,5,0,1287
15,near-aligned,far-anchor,10,4,0,50,46,line,14,F,25,4,7,7,17,15,25,1,0,6,4,2,3,5,1288
35,near-aligned,far-anchor,10,3,0,50,12,pie,14,D,8,2,12,35,7,6,30,3,2,0,1,4,6,5,1289
32,far-from-aligned,far-anchor,7,7,2,0,7,pie,14,D,15,7,17,32,13,6,10,4,0,6,1,2,3,5,1290
22,far-from-aligned,near-anchor,3,7,2,25,10,pie,14,D,9,23,6,22,16,14,10,5,4,3,1,2,6,0,1291
53,aligned,far-anchor,3,0,2,75,22,pie,14,F,1,9,3,12,10,53,12,2,1,4,6,5,3,0,1292
37,aligned,far-anchor,12,0,2,100,63,line,14,A,37,10,12,3,12,24,2,6,1,5,0,4,2,3,1293
24,aligned,near-anchor,1,0,1,75,75,pie,14,G,8,13,31,7,16,1,24,2,0,1,3,4,6,5,1294
35,near-aligned,far-anchor,10,1,0,75,39,line,14,C,14,15,35,19,5,1,11,3,6,4,1,2,0,5,1295
42,aligned,far-anchor,8,0,2,100,58,line,14,F,6,1,16,2,18,42,15,3,5,1,0,2,6,4,1296
22,aligned,near-anchor,3,0,2,0,0,pie,14,D,37,6,18,22,5,5,7,5,4,2,0,6,3,1,1297
48,aligned,near-anchor,2,0,2,50,50,line,14,B,4,48,4,2,22,6,14,1,5,0,6,3,4,2,1298
32,far-from-aligned,far-anchor,7,9,2,0 and 50,9,line,14,E,19,9,15,15,32,6,4,5,0,4,3,1,2,6,1299
52,aligned,far-anchor,2,0,2,0,0,line,14,B,4,52,15,7,10,8,4,5,0,3,4,1,2,6,1300
26,far-from-aligned,near-anchor,1,10,1,50,60,line,14,E,12,14,21,13,26,5,9,4,6,2,3,5,0,1,1301
18,far-from-aligned,far-anchor,7,5,2,50,37,line,14,D,15,13,14,18,9,6,25,0,2,5,3,1,6,4,1302
54,near-aligned,far-anchor,4,1,1,75,20,line,14,G,9,8,12,2,5,10,54,6,1,4,0,5,2,3,1303
47,far-from-aligned,near-anchor,3,7,2,50,43,pie,14,D,11,10,9,47,7,5,11,2,6,4,5,3,1,0,1304
30,near-aligned,far-anchor,5,3,0,50,53,line,14,G,13,6,17,8,15,11,30,0,1,6,2,3,4,5,1305
30,near-aligned,far-anchor,5,2,0,75,43,pie,14,G,6,4,23,23,10,4,30,3,2,1,5,0,6,4,1306
47,near-aligned,near-anchor,3,4,2,50,7,line,14,A,47,9,3,5,12,7,17,1,6,3,4,5,0,2,1307
38,aligned,far-anchor,12,0,2,0,0,line,14,G,19,4,3,7,17,12,38,5,3,2,6,4,1,0,1308
24,far-from-aligned,near-anchor,1,7,1,75,58,line,14,D,16,14,14,24,11,18,3,4,1,3,5,2,6,0,1309
52,far-from-aligned,far-anchor,2,8,2,100,40,pie,14,G,10,8,4,6,15,5,52,2,6,3,1,0,4,5,1310
23,near-aligned,near-anchor,2,2,2,75,73,pie,14,E,4,16,20,11,23,12,14,6,2,4,0,5,1,3,1311
24,near-aligned,near-anchor,1,1,1,50,27,line,14,B,23,24,4,11,10,16,12,1,2,0,3,6,5,4,1312
51,near-aligned,far-anchor,1,2,1,75,22,pie,14,D,6,7,6,51,15,3,12,4,0,5,3,6,2,1,1313
23,near-aligned,near-anchor,2,2,2,75,73,line,14,B,6,23,12,16,1,4,38,1,5,2,3,4,6,0,1314
24,far-from-aligned,near-anchor,1,8,1,50,34,line,14,B,1,24,20,21,25,5,4,5,3,4,6,0,1,2,1315
25,near-aligned,anchor,0,4,0,0 and 25,4,line,14,A,25,16,14,4,14,4,23,1,4,3,5,6,0,2,1316
32,far-from-aligned,far-anchor,7,7,2,25,32,pie,14,B,7,32,14,8,9,13,17,2,3,6,0,5,4,1,1317
55,near-aligned,far-anchor,5,2,0,100,43,pie,14,F,2,15,9,6,8,55,5,6,2,3,4,0,5,1,1318
27,far-from-aligned,near-anchor,2,11,2,0,11,line,14,F,21,4,17,6,14,27,11,2,6,4,3,5,1,0,1319
25,aligned,anchor,0,0,0,0 and 25,0,line,14,A,25,10,15,11,16,9,14,0,1,3,6,2,4,5,1320
22,far-from-aligned,near-anchor,3,10,2,75,65,pie,14,F,5,24,15,13,8,22,13,1,2,4,6,0,5,3,1321
49,near-aligned,near-anchor,1,3,1,25,22,line,14,C,8,9,49,5,6,9,14,0,4,3,2,5,1,6,1322
55,far-from-aligned,far-anchor,5,7,0,100,38,line,14,D,7,7,9,55,6,3,13,1,6,0,5,2,3,4,1323
24,aligned,near-anchor,1,0,1,75,75,line,14,C,1,5,24,18,16,22,14,6,2,5,3,0,1,4,1324
20,far-from-aligned,far-anchor,5,5,0,50,35,line,14,F,15,10,10,8,21,20,16,1,0,2,4,5,3,6,1325
54,far-from-aligned,far-anchor,4,8,1,75,13,pie,14,B,8,54,13,8,3,4,10,3,2,5,4,0,6,1,1326
25,far-from-aligned,anchor,0,10,0,0 and 25,10,pie,14,G,8,8,16,10,14,19,25,6,5,3,0,2,4,1,1327
25,far-from-aligned,anchor,0,6,0,75 and 100,69,pie,14,G,6,2,6,5,44,12,25,2,0,6,3,4,1,5,1328
50,near-aligned,anchor,0,4,0,25 and 75,21,line,14,F,8,13,5,8,9,50,7,4,5,1,6,0,3,2,1329
17,aligned,far-anchor,8,0,2,50,33,pie,14,A,17,12,9,17,16,13,16,2,6,4,1,5,3,0,1330
21,near-aligned,near-anchor,4,1,1,100,78,pie,14,D,11,4,25,21,1,22,16,1,3,2,5,6,0,4,1331
25,aligned,anchor,0,0,0,50 and 75,50,pie,14,F,20,7,17,8,8,25,15,0,1,5,3,6,4,2,1332
25,near-aligned,anchor,0,4,0,50 and 75,46,pie,14,C,12,7,25,8,8,21,19,2,3,4,0,6,5,1,1333
17,far-from-aligned,far-anchor,8,7,2,25,18,pie,14,B,12,17,10,18,13,14,16,6,1,3,0,4,2,5,1334
25,aligned,anchor,0,0,0,0 and 25,0,pie,14,B,12,25,8,14,25,10,6,1,0,3,2,4,5,6,1335
42,far-from-aligned,far-anchor,8,5,2,50,13,line,14,A,42,3,13,11,3,4,24,1,3,0,5,6,2,4,1336
46,far-from-aligned,near-anchor,4,6,1,50,44,line,14,F,12,3,10,8,17,46,4,4,1,6,3,0,5,2,1337
17,far-from-aligned,far-anchor,8,7,2,25,18,line,14,A,17,18,20,2,17,10,16,1,0,4,3,6,5,2,1338
26,aligned,near-anchor,1,0,1,25,25,line,14,D,13,23,6,26,2,28,2,5,1,3,2,0,4,6,1339
27,aligned,near-anchor,2,0,2,25,25,line,14,D,19,5,6,27,9,7,27,0,6,1,2,4,5,3,1340
28,aligned,near-anchor,3,0,2,50,50,line,14,C,21,16,28,1,10,15,9,5,3,4,6,2,1,0,1341
29,far-from-aligned,near-anchor,4,8,1,100,63,line,14,C,8,22,29,10,19,8,4,2,0,5,1,3,6,4,1342
17,far-from-aligned,far-anchor,8,7,2,25,15,line,14,B,7,17,34,10,10,7,15,4,1,3,5,2,6,0,1343
27,far-from-aligned,near-anchor,2,6,2,0,6,pie,14,C,7,6,27,16,9,16,19,3,0,1,6,4,2,5,1344
50,near-aligned,anchor,0,2,0,50 and 100,48,pie,15,F,15,2,2,13,2,50,16,3,0,6,1,4,5,2,1345
52,near-aligned,far-anchor,2,4,2,75,19,pie,15,D,2,7,14,52,5,7,13,6,5,1,2,0,4,3,1346
28,near-aligned,near-anchor,3,2,2,100,70,line,15,D,9,10,31,28,2,16,4,0,2,1,5,6,3,4,1347
34,aligned,far-anchor,9,0,1,0,0,line,15,A,34,1,7,5,16,8,29,0,6,3,2,4,1,5,1348
28,near-aligned,near-anchor,3,1,2,100,71,line,15,G,8,44,4,5,1,10,28,4,2,1,3,6,0,5,1349
18,near-aligned,far-anchor,7,2,2,75,73,line,15,F,38,2,13,12,9,18,8,1,4,2,0,6,5,3,1350
24,far-from-aligned,near-anchor,1,5,1,75,70,line,15,B,20,24,14,13,6,10,13,4,5,0,2,6,1,3,1351
30,near-aligned,far-anchor,5,3,0,25,28,pie,15,D,18,20,14,30,4,8,6,5,1,4,2,6,0,3,1352
